Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,function_name,codeFunctions,originalComment,codeComment,human_conciseness,human_fluency,human_content_adequacy,BLEU_1,ROUGE_1_P,ROUGE_W_R,CodeT5_plus_CS,BERTScore_R,SentenceBERT_CS,InferSent_CS,SIDE_score,C_Coeff,SIDE_emb,model_content_adequacy,model_conciseness,model_fluency
262,262,262,263,tf_roll_out,"def tf_roll_out(
    agent: Agent, env: ScriptBrowserEnv, config_file: str
) -> list[Any]:
    
    obs, state_info = env.reset(options={""config_file"": config_file})

    trajectory: list[Any] = [{""observation"": obs, ""info"": state_info}]
    while True:
        action = agent.next_action(
            trajectory=trajectory, intent="""", meta_data={}
        )
        trajectory.append(action)
        if action[""action_type""] == ActionTypes.STOP:
            break

        # preceed to next action
        obs, reward, terminated, truncated, info = env.step(action)
        state_info = {""observation"": obs, ""info"": info}
        trajectory.append(state_info)

    return trajectory",Roll out the agent using teacher forcing actions,Simulate agent interactions in environment using configuration file,5.0,5.0,3.0,0.6567164179104478,0.25,0.25,0.4943174123764038,0.30655983,0.38011318,0.60336375,0.5527456402778625,0.25,0.391739104753363,4.0,5.0,4.0
263,263,263,264,show_permission_dialog,"def show_permission_dialog(code: str, action_description: str):
    
    if platform.system() == ""Darwin"":
        result = os.system(
            f'osascript -e \'display dialog ""Do you want to execute this action?\n\n{code} which will try to {action_description}"" with title ""Action Permission"" buttons {{""Cancel"", ""OK""}} default button ""OK"" cancel button ""Cancel""\''
        )
        return result == 0
    elif platform.system() == ""Linux"":
        result = os.system(
            f'zenity --question --title=""Action Permission"" --text=""Do you want to execute this action?\n\n{code}"" --width=400 --height=200'
        )
        return result == 0
    return False",Show a platform-specific permission dialog and return True if approved.,Display a permission dialog for executing actions on macOS and Linux,4.0,4.0,3.0,0.7457734295245487,0.3636363636363636,0.3636363636363636,0.6089715957641602,0.3077027,0.5553686,0.73174876,0.8857569694519043,0.2727272727272727,0.7038454598534359,4.0,5.0,5.0
264,264,264,265,__launch_kwargs,"def __launch_kwargs(self):
        
        launch_kwargs = {'headless': self.headless, 'ignore_default_args': self.harmful_default_args, 'channel': 'chrome' if self.real_chrome else 'chromium'}
        if self.stealth:
            launch_kwargs.update({'args': self.__set_flags(), 'chromium_sandbox': True})

        return launch_kwargs",Creates the arguments we will use while launching playwright's browser,Configure browser launch settings based on user preferences and stealth mode.,5.0,5.0,3.0,0.7272727272727273,0.1818181818181818,0.0909090909090909,0.604828953742981,0.08575234,0.32503104,0.73977506,0.8483110070228577,0.0,0.4624545618692256,4.0,5.0,5.0
265,265,265,266,clean_response,"def clean_response(cls, content: str) -> Dict[str, Any]:
        
        cleaned = re.sub(r""```(?:json)?\s*"", """", content).strip()
        match = re.search(r""(\{.*\})"", cleaned, re.S)
        if not match:
            logger.error(""Failed to parse JSON from content: %r"", content)
            raise ValueError(""No JSON object found in response"")
        return json.loads(match.group(1))",Strip markdown fences and extract the first JSON object.,"Extract and parse JSON from a string, handling errors if parsing fails.",5.0,5.0,4.0,0.6056338028169014,0.25,0.2222222222222222,0.665818989276886,0.3325147,0.6018596,0.67609394,0.6968168020248413,0.4166666666666667,0.3348860019528871,5.0,5.0,5.0
266,266,266,267,make_request,"def make_request(prompt):
    
    payload = {""input"": prompt}
    
    try:
        response = requests.post(
            API_URL,
            json=payload,
            stream=True
        )
        
        print(f""\nMaking request with prompt: '{prompt}'\n"")
        print(""Raw response:"")
        for line in response.iter_lines():
            if line:
                print(line.decode('utf-8'))
                
    except Exception as e:
        print(f""Error making request: {e}"")",Make request and print raw response,Send input data to API and print streaming response.,5.0,5.0,3.0,0.5576923076923077,0.3333333333333333,0.5,0.5934405326843262,0.5174563,0.61055833,0.68191224,0.9003278613090515,0.1111111111111111,0.4231215626065294,5.0,5.0,5.0
267,267,267,268,_merge_audio,"def _merge_audio(files, output: str) -> bool:
    
    try:
        # Create an empty audio segment
        combined = AudioSegment.empty()
        silence = AudioSegment.silent(duration=100)  # 100ms silence
        
        # Add audio files one by one
        for file in files:
            audio = AudioSegment.from_wav(file)
            combined += audio + silence
        combined += silence
        combined.export(output, format=""wav"", parameters=[""-acodec"", ""pcm_s16le"", ""-ar"", ""16000"", ""-ac"", ""1""])
        
        if os.path.getsize(output) == 0:
            rprint(f""[red]Output file size is 0"")
            return False
            
        rprint(f""[green]Successfully merged audio files"")
        return True
        
    except Exception as e:
        rprint(f""[red]Failed to merge audio: {str(e)}"")
        return False","Merge audio files, add a brief silence",Merge multiple audio files with silence into a single WAV output.,5.0,5.0,3.0,0.4769230769230769,0.4545454545454545,0.5714285714285714,0.5937188267707825,0.45669493,0.7324443,0.8117528,0.9261584877967834,0.5454545454545454,0.6224462175967184,5.0,5.0,5.0
268,268,268,269,pop_context,"def pop_context():
    
    if _context_stack:
        if logger.isEnabledFor(logging.DEBUG):
            logger.debug(f""Popping context for atom {ctx.atom_name}"")
        _context_stack.pop()
    else:
        logger.warning(""[DAG] Attempted to pop context, but stack was empty"")","Pop the topmost context off the stack, ending dependency tracking for the current atom.","Remove the top context from the stack, logging actions and warnings.",5.0,5.0,4.0,0.6561393912318161,0.3636363636363636,0.2857142857142857,0.6716957092285156,0.47263873,0.49135426,0.69825244,0.7699052095413208,0.2727272727272727,0.5332052491214325,5.0,5.0,5.0
269,269,269,270,remove_obsolete_ckpt,"def remove_obsolete_ckpt(path: str, global_step: int, save_limit: int = -1, directory_format: str = ""global_step_{}""):
    
    if save_limit <= 0:
        return

    if not os.path.exists(path):
        return

    pattern = re.escape(directory_format).replace(r""\{\}"", r""(\d+)"")
    ckpt_folders = []
    for folder in os.listdir(path):
        if match := re.match(pattern, folder):
            step = int(match.group(1))
            if step < global_step:
                ckpt_folders.append((step, folder))

    ckpt_folders.sort(reverse=True)
    for _, folder in ckpt_folders[save_limit - 1 :]:
        folder_path = os.path.join(path, folder)
        shutil.rmtree(folder_path, ignore_errors=True)
        print(f""Removed obsolete checkpoint: {folder_path}"")",Remove the obsolete checkpoints that exceed the save_limit.,Remove outdated checkpoints based on step threshold and retention limit.,5.0,5.0,4.0,0.7222222222222222,0.3,0.3333333333333333,0.5118671655654907,0.4082637,0.8312186,0.82550645,0.6554567813873291,0.3,0.5549066800257318,4.0,5.0,5.0
270,270,270,271,_get_endpoint_config,"def _get_endpoint_config(self):
        
        endpoint_config = CONFIG.retrieval_endpoints.get(self.endpoint_name)
        
        if not endpoint_config:
            error_msg = f""No configuration found for endpoint {self.endpoint_name}""
            logger.error(error_msg)
            raise ValueError(error_msg)
        
        # Verify this is a Qdrant endpoint
        if endpoint_config.db_type != ""qdrant"":
            error_msg = f""Endpoint {self.endpoint_name} is not a Qdrant endpoint (type: {endpoint_config.db_type})""
            logger.error(error_msg)
            raise ValueError(error_msg)
            
        return endpoint_config",Get the Qdrant endpoint configuration from CONFIG,Retrieve and validate Qdrant endpoint configuration by name,5.0,5.0,4.0,0.6610169491525424,0.375,0.4285714285714285,0.572891116142273,0.5603291,0.8072423,0.78411686,0.9566904306411744,0.375,0.6836664112486331,5.0,5.0,5.0
271,271,271,272,_safe_save,"def _safe_save(self, output_dir: str):
        
        if self.deepspeed:
            torch.cuda.synchronize()
            self.save_model(output_dir)
            return
    
        state_dict = self.model.state_dict()
        if self.args.should_save:
            cpu_state_dict = {
                key: value.cpu()
                for key, value in state_dict.items()
            }
            del state_dict
            self._save(output_dir, state_dict=cpu_state_dict)",Collects the state dict and dump to disk.,"Safely save model state to directory, handling GPU synchronization.",4.0,5.0,4.0,0.5223880597014925,0.2222222222222222,0.25,0.5532246828079224,0.3270875,0.4170001,0.5848268,0.9471116065979004,0.0,0.6195380239312884,4.0,4.0,4.0
272,272,272,273,validate_fold_input,"def validate_fold_input(fold_input: folding_input.Input):
  
  for i, chain in enumerate(fold_input.protein_chains):
    if chain.unpaired_msa is None:
      raise ValueError(f'Protein chain {i + 1} is missing unpaired MSA.')
    if chain.paired_msa is None:
      raise ValueError(f'Protein chain {i + 1} is missing paired MSA.')
    if chain.templates is None:
      raise ValueError(f'Protein chain {i + 1} is missing Templates.')
  for i, chain in enumerate(fold_input.rna_chains):
    if chain.unpaired_msa is None:
      raise ValueError(f'RNA chain {i + 1} is missing unpaired MSA.')",Validates the fold input contains MSA and templates for featurisation.,Validate presence of MSA and templates in protein and RNA chains,5.0,5.0,3.0,0.7824698418109669,0.3636363636363636,0.4,0.57237309217453,0.19949134,0.5308516,0.7453879,0.7805728912353516,0.2727272727272727,0.5398910595076383,5.0,5.0,4.0
273,273,273,274,get_unrealspeech_skill,"def get_unrealspeech_skill(
    name: str,
    store: SkillStoreABC,
) -> UnrealSpeechBaseTool:
    
    if name == ""text_to_speech"":
        if name not in _cache:
            _cache[name] = TextToSpeech(
                skill_store=store,
            )
        return _cache[name]
    else:
        raise ValueError(f""Unknown UnrealSpeech skill: {name}"")",Get an UnrealSpeech skill by name.,Retrieve or cache text-to-speech skill from UnrealSpeech tool repository.,4.0,5.0,3.0,0.3972602739726027,0.1818181818181818,0.1666666666666666,0.6506311893463135,0.46615812,0.5149741,0.47782582,0.7691370248794556,0.2222222222222222,0.6855923244866984,4.0,5.0,4.0
274,274,274,275,handle_money,"def handle_money(m: re.Match[str]) -> str:
    

    bill = ""dollar"" if m.group(2) == ""$"" else ""pound""
    coin = ""cent"" if m.group(2) == ""$"" else ""pence""
    number = m.group(3)

    multiplier = m.group(4)
    try:
        number = float(number)
    except:
        return m.group()

    if m.group(1) == ""-"":
        number *= -1

    if number % 1 == 0 or multiplier != """":
        text_number = f""{INFLECT_ENGINE.number_to_words(conditional_int(number))}{multiplier} {INFLECT_ENGINE.plural(bill, count=number)}""
    else:
        sub_number = int(str(number).split(""."")[-1].ljust(2, ""0""))

        text_number = f""{INFLECT_ENGINE.number_to_words(int(round(number)))} {INFLECT_ENGINE.plural(bill, count=number)} and {INFLECT_ENGINE.number_to_words(sub_number)} {INFLECT_ENGINE.plural(coin, count=sub_number)}""

    return text_number",Convert money expressions to spoken form,"Converts currency amounts from symbols to words, handling dollars and pounds.",5.0,5.0,4.0,0.4415584415584415,0.1818181818181818,0.3333333333333333,0.6041728258132935,0.20016024,0.6836287,0.6721291,0.8118353486061096,0.0909090909090909,0.4855563525719367,4.0,5.0,4.0
275,275,275,276,hotkey,"def hotkey(self, keys: List):
        
        # Normalize any 'cmd' to 'command'
        keys = [_normalize_key(k) for k in keys]
        # add quotes around the keys
        keys = [f""'{key}'"" for key in keys]
        return f""import pyautogui; pyautogui.hotkey({', '.join(keys)}, interval=1)""",Press a hotkey combination,Generate a PyAutoGUI hotkey command with normalized key inputs.,5.0,5.0,4.0,0.3809523809523809,0.2222222222222222,0.5,0.6290686130523682,0.481462,0.64454126,0.69033843,0.6591266393661499,0.4444444444444444,0.6393120552590349,5.0,5.0,5.0
276,276,276,277,print_model_size,"def print_model_size(model: nn.Module, name: Optional[str] = None) -> None:
    
    if is_rank0():
        n_params, scale = _get_model_size(model, scale=""auto"")
        if name is None:
            name = model.__class__.__name__

        print(f""{name} contains {n_params:.2f}{scale} parameters."")",Print the model size.,Display neural network model size if on primary process,5.0,5.0,4.0,0.3090909090909091,0.2222222222222222,0.5,0.5692728757858276,0.525888,0.42120034,0.47096992,0.9047294855117798,0.1111111111111111,0.3837208951658257,5.0,5.0,4.0
